genes	logFC	logCPM	F	PValue	FDR	PeakRegion	Htt.LogFC	Htt.PValue	Htt.FDR
Q111_PeakRegion_110_chr2_11276935_11277728	-0.9608182024098	-1.20879203759817	1.97502363630292	0.169713312851575	0.981111556984954	Q111_PeakRegion_110_chr2_11276935_11277728	0.699507401887868	0.0677894170165978	0.121329737400811
WT_PeakRegion_492_chr2_9134270_9134920	-0.823552061606363	-0.469416696060663	1.97149685715527	0.170083523927922	0.981111556984954	WT_PeakRegion_492_chr2_9134270_9134920	-0.582594729154533	0.174745114246963	0.249071493000893
WT_PeakRegion_1313_chr4_48780099_48780870	0.841945868133692	-1.2666798192529	1.96570305159999	0.170693807043284	0.981111556984954	WT_PeakRegion_1313_chr4_48780099_48780870	-1.51852325700581	0.00010257232442207	0.00245222115875116
WT_PeakRegion_3984_chr10_55975833_55976825	-0.803372679107775	-0.416283605971574	1.96465247588514	0.170804748491752	0.981111556984954	WT_PeakRegion_3984_chr10_55975833_55976825	-1.24329116989368	0.000490189228917944	0.00530976105443066
WT_PeakRegion_5752_chr17_7541742_7542530	-0.80894748416882	-0.747240191854493	1.96166208685636	0.171121008096509	0.981111556984954	WT_PeakRegion_5752_chr17_7541742_7542530	-0.91012285752674	0.00482198823508223	0.0196885431530579
WT_PeakRegion_1140_chr3_127474609_127476240	-0.802749896085044	0.0121731950398672	1.96134467048921	0.171154618757803	0.981111556984954	WT_PeakRegion_1140_chr3_127474609_127476240	-0.796132145004251	0.0160810380133873	0.0438397227346564
WT_PeakRegion_576_chr2_53620848_53621895	-0.833608209317517	-0.172924107971229	1.96111420160314	0.171179027654334	0.981111556984954	WT_PeakRegion_576_chr2_53620848_53621895	-1.11364709858542	0.00305175969219745	0.0148034682447989
WT_PeakRegion_6392_chrX_10721945_10722901	-0.789980463559932	-0.77634528735947	1.95927521542632	0.171373943513033	0.981111556984954	WT_PeakRegion_6392_chrX_10721945_10722901	-0.998613821305267	0.0034906756088644	0.0160629783796545
WT_PeakRegion_1241_chr4_14559846_14560604	-0.82006404266596	-0.754727165797705	1.95860715254212	0.171444817899214	0.981111556984954	WT_PeakRegion_1241_chr4_14559846_14560604	-0.785795865459151	0.0276631313985778	0.0638663555798059
WT_PeakRegion_310_chr1_119272150_119273088	-0.85554788746764	-0.435579798663687	1.95793134542769	0.17151654956994	0.981111556984954	WT_PeakRegion_310_chr1_119272150_119273088	-1.16284481639375	0.000739827729645666	0.0066818458283468
Q111_PeakRegion_157_chr2_133301401_133302288	0.769853537714986	-1.03311248255174	1.95739117737077	0.171573910046442	0.981111556984954	Q111_PeakRegion_157_chr2_133301401_133302288	-0.227981906647456	0.543573622997558	0.619092743502392
Shared_PeakRegion_793_chr7_67307695_67308752	-0.806060045269246	-0.247393556455986	1.95630671143833	0.171689138899508	0.981111556984954	Shared_PeakRegion_793_chr7_67307695_67308752	-0.358563427562999	0.315059899523995	0.398663388608556
Shared_PeakRegion_421_chr4_146605666_146607331	-0.700033851497456	0.359604688237273	1.95590232996223	0.171732129767339	0.981111556984954	Shared_PeakRegion_421_chr4_146605666_146607331	-0.0412441730009324	0.823957155536266	0.861457926442241
Shared_PeakRegion_309_chr4_86535891_86536844	-0.759832815409952	-0.706162675320604	1.95540839905253	0.171784658361098	0.981111556984954	Shared_PeakRegion_309_chr4_86535891_86536844	-0.479968071742606	0.132799463104481	0.201166530395024
WT_PeakRegion_5855_chr17_23788471_23789407	-0.810767930529211	-1.07339155841648	1.95226981860535	0.172118890220797	0.981111556984954	WT_PeakRegion_5855_chr17_23788471_23789407	-0.751315661878028	0.0352914447654591	0.0755520050317273
WT_PeakRegion_314_chr1_120024730_120025577	-0.788150896401908	-0.75028413573343	1.94939705479146	0.172425497780636	0.981111556984954	WT_PeakRegion_314_chr1_120024730_120025577	-1.06260640340708	0.00888539364589021	0.0294239908041748
WT_PeakRegion_6458_chrX_46704942_46705738	-0.853131304928661	-0.565185398432398	1.94889732579965	0.172478900197499	0.981111556984954	WT_PeakRegion_6458_chrX_46704942_46705738	-1.34595908038104	0.00334566047059194	0.0156017626622882
Q111_PeakRegion_604_chr5_94985466_94986443	-0.968998788146538	-1.49166344899155	1.94668170586389	0.172715906252992	0.981111556984954	Q111_PeakRegion_604_chr5_94985466_94986443	0.559182641912772	0.0618280311436219	0.113621056593846
Shared_PeakRegion_442_chr4_146773676_146774081	-0.91326299601531	-1.20210836373318	1.9436573239779	0.173040056198971	0.981111556984954	Shared_PeakRegion_442_chr4_146773676_146774081	-0.184815593872332	0.509761054734989	0.587933318640541
WT_PeakRegion_699_chr2_121625259_121625633	0.882299140627762	-1.31880805331739	1.93992880783935	0.17344067852426	0.981111556984954	WT_PeakRegion_699_chr2_121625259_121625633	-1.0080546441044	0.0256715994747276	0.0604168801000994
WT_PeakRegion_5213_chr14_60655005_60655682	0.967070910255943	-1.32944308502643	1.93855074634635	0.173589030082463	0.981111556984954	WT_PeakRegion_5213_chr14_60655005_60655682	-1.07644540595468	0.00671381243483887	0.0243713005836284
Q111_PeakRegion_211_chr3_30631837_30632862	-0.766371643702494	-0.43315980405194	1.93585252122174	0.173879941155889	0.981111556984954	Q111_PeakRegion_211_chr3_30631837_30632862	-0.793637198376015	0.0254843765749496	0.0601142425717801
WT_PeakRegion_6538_chrX_97371936_97373052	-0.872792826459363	-0.825689383472193	1.9323746257953	0.17425577584036	0.981111556984954	WT_PeakRegion_6538_chrX_97371936_97373052	-1.58128585729651	1.43552626319971e-05	0.000908350211070463
WT_PeakRegion_6374_chr19_59040763_59041758	-0.678115285030587	0.417132043712272	1.93232205336638	0.17426146448897	0.981111556984954	WT_PeakRegion_6374_chr19_59040763_59041758	-0.846864254440378	0.0213777434223268	0.0530029598178619
Shared_PeakRegion_50_chr1_85227397_85228112	-0.764714878240895	-0.1130836272447	1.9300750195721	0.174504815240382	0.981111556984954	Shared_PeakRegion_50_chr1_85227397_85228112	-0.832713806897122	0.00120850559879872	0.00865401153269869
Shared_PeakRegion_435_chr4_146734637_146735627	-0.797136734555389	-0.800367123027344	1.92946898137336	0.174570518153426	0.981111556984954	Shared_PeakRegion_435_chr4_146734637_146735627	-0.304494591148134	0.205812478868821	0.28369690375774
WT_PeakRegion_4602_chr12_93180542_93182165	-0.750997844185413	0.458487988996096	1.92899650651131	0.174621761544088	0.981111556984954	WT_PeakRegion_4602_chr12_93180542_93182165	-1.0214006476521	0.00171920304403937	0.0107070005816663
Shared_PeakRegion_502_chr5_42527485_42528276	-0.80457311134446	-0.534177844183601	1.92394367371628	0.175170908792176	0.981111556984954	Shared_PeakRegion_502_chr5_42527485_42528276	-1.07818221830236	0.00523391460051798	0.020698643556764
WT_PeakRegion_5491_chr15_83789706_83790062	-1.14084536742584	-1.42628644568283	1.92072778145952	0.175521494822417	0.981111556984954	WT_PeakRegion_5491_chr15_83789706_83790062	-1.62904683007986	0.000527306442566697	0.00556648069790438
WT_PeakRegion_889_chr3_16478423_16479052	-0.780205245211601	-0.961179579385985	1.91952349048586	0.175652999409703	0.981111556984954	WT_PeakRegion_889_chr3_16478423_16479052	-1.14951131360946	0.00809615860025703	0.0275796608410432
WT_PeakRegion_1421_chr4_83289022_83289978	-0.865185692224998	-0.420448966250615	1.91834789777313	0.175781484354848	0.981111556984954	WT_PeakRegion_1421_chr4_83289022_83289978	-1.12361974795651	0.00266591201346011	0.0136637274059296
WT_PeakRegion_6440_chrX_33362698_33363907	-0.806302559678494	-0.594677983994984	1.91734243291141	0.175891464928656	0.981111556984954	WT_PeakRegion_6440_chrX_33362698_33363907	-1.17748800412601	0.000940947481131257	0.00754400002512442
Q111_PeakRegion_779_chr6_124391943_124393033	0.786219055306119	-0.516543888427983	1.91624195475971	0.176011933048484	0.981111556984954	Q111_PeakRegion_779_chr6_124391943_124393033	-0.834104739002936	0.00962758944945008	0.0308100356488004
Q111_PeakRegion_1179_chr12_5057226_5058709	-0.745467161247112	0.17454052322346	1.91439732432169	0.176214085018096	0.981111556984954	Q111_PeakRegion_1179_chr12_5057226_5058709	-0.729267583879877	0.0104808450097808	0.0326699378225234
WT_PeakRegion_2308_chr5_140146310_140146850	-0.806555374801483	-1.11647312139688	1.90702648690603	0.1770246396771	0.981111556984954	WT_PeakRegion_2308_chr5_140146310_140146850	-1.10155484444355	0.00989506541298927	0.0314658911282148
WT_PeakRegion_5176_chr14_49854887_49855693	0.831229924983609	-1.28191125092773	1.90569149005163	0.177171925109313	0.981111556984954	WT_PeakRegion_5176_chr14_49854887_49855693	-0.544318642937644	0.119045495310498	0.184965997492432
Shared_PeakRegion_1280_chr16_27423462_27425628	-0.735231766265384	0.410058201022335	1.90536872146321	0.177207557120121	0.981111556984954	Shared_PeakRegion_1280_chr16_27423462_27425628	-0.738598196782965	0.0127864039125244	0.0376257115409761
WT_PeakRegion_2604_chr6_107052816_107053526	-0.874635277529398	-0.736033688413499	1.90460635528532	0.177291752673168	0.981111556984954	WT_PeakRegion_2604_chr6_107052816_107053526	-1.60997488233782	0.000117481515003993	0.00261904466043711
Q111_PeakRegion_1004_chr8_125332983_125333796	-0.830978356065056	-1.24083557808372	1.90418868141823	0.177337900870917	0.981111556984954	Q111_PeakRegion_1004_chr8_125332983_125333796	-0.0992381038228284	0.791791686815696	0.834516532473714
WT_PeakRegion_6130_chr18_37789963_37790526	-0.871133655092696	-1.29702823106102	1.89965984598857	0.177839213864687	0.981111556984954	WT_PeakRegion_6130_chr18_37789963_37790526	-0.792183581045261	0.103316399788481	0.166155871454934
WT_PeakRegion_6015_chr17_88173907_88174391	-0.81404303298621	-1.04727833757329	1.89856904031153	0.177960213560803	0.981111556984954	WT_PeakRegion_6015_chr17_88173907_88174391	-1.09434892705804	0.00981934829771319	0.0312806643340022
Shared_PeakRegion_1437_chr19_13194212_13195180	-0.829730807185018	-0.715172482762329	1.89854139573555	0.177963281374076	0.981111556984954	Shared_PeakRegion_1437_chr19_13194212_13195180	-0.821810115735998	0.0186148956813762	0.0486168073813896
Shared_PeakRegion_223_chr3_90773147_90773954	-0.792184703150023	-0.671214727206368	1.897419986342	0.178087781650165	0.981111556984954	Shared_PeakRegion_223_chr3_90773147_90773954	-1.08445077323967	0.001613654589826	0.0103340669134088
WT_PeakRegion_1738_chr4_146978990_146979989	-0.833193208518727	-1.07880096635407	1.89704128747182	0.178129848930946	0.981111556984954	WT_PeakRegion_1738_chr4_146978990_146979989	-0.345802394110654	0.209128385598947	0.287592354323799
Q111_PeakRegion_589_chr5_94699664_94700830	-0.865797438575536	-1.3413483582163	1.89383000422787	0.178487051047222	0.981111556984954	Q111_PeakRegion_589_chr5_94699664_94700830	0.041499218641104	0.882196842086273	0.909125612475683
WT_PeakRegion_1639_chr4_145736413_145737430	-0.786626019523135	-0.534097283327831	1.89246437236123	0.178639216087185	0.981111556984954	WT_PeakRegion_1639_chr4_145736413_145737430	0.0253442284505879	0.919677632110699	0.937329623699243
WT_PeakRegion_702_chr2_122335786_122336302	-0.842968804526646	-1.28600454934704	1.89143154791422	0.178754401843701	0.981111556984954	WT_PeakRegion_702_chr2_122335786_122336302	-0.855994336111813	0.0387287408642051	0.0810068497054741
WT_PeakRegion_786_chr2_166429579_166430078	-0.803702382093142	-1.12817666626699	1.88952064910705	0.178967750573534	0.981111556984954	WT_PeakRegion_786_chr2_166429579_166430078	-1.12712537043572	0.0128502930852148	0.0377045794721171
WT_PeakRegion_1002_chr3_59321876_59323092	-0.803988415781541	-0.39672633550588	1.88950318816704	0.178969701471271	0.981111556984954	WT_PeakRegion_1002_chr3_59321876_59323092	-1.15012463688397	0.00286241112646227	0.0141750245275032
WT_PeakRegion_3251_chr7_150663077_150663571	-0.961495892431134	-1.10800920353943	1.88922394318637	0.179000904781318	0.981111556984954	WT_PeakRegion_3251_chr7_150663077_150663571	-0.807628041957271	0.0602830076526253	0.111482418947373
WT_PeakRegion_1968_chr5_88580628_88582176	-0.768125379973644	-0.230680510843318	1.88846746673263	0.17908546764717	0.981111556984954	WT_PeakRegion_1968_chr5_88580628_88582176	-1.00098114576621	0.00147567176860737	0.009812414089999
Shared_PeakRegion_420_chr4_146583605_146585455	-0.653636590711239	0.577863776037986	1.88794293303333	0.179144130974893	0.981111556984954	Shared_PeakRegion_420_chr4_146583605_146585455	-0.538936322390704	0.0113076753936794	0.0344346414654209
WT_PeakRegion_2409_chr6_20069100_20070340	-0.791119171108138	-0.0795597478800134	1.88775689677902	0.179164942640573	0.981111556984954	WT_PeakRegion_2409_chr6_20069100_20070340	-1.24461004096231	0.000325764830446907	0.0043684733037214
Q111_PeakRegion_564_chr5_84212545_84213302	-0.88748801972729	-0.440520224522677	1.88709663540397	0.17923882882997	0.981111556984954	Q111_PeakRegion_564_chr5_84212545_84213302	-0.226450086718438	0.596694525844776	0.664867219312059
Shared_PeakRegion_692_chr6_115870892_115872709	-0.759785852365486	-0.111266985685822	1.88463893770098	0.179514178699647	0.981111556984954	Shared_PeakRegion_692_chr6_115870892_115872709	-0.177703910149267	0.526557104988663	0.603877678360668
WT_PeakRegion_2130_chr5_95484938_95485650	-0.786028785091781	-0.969962658002754	1.88234705598163	0.179771410239292	0.981111556984954	WT_PeakRegion_2130_chr5_95484938_95485650	-1.12227116390821	0.00197694900624249	0.0115106511594586
WT_PeakRegion_39_chr1_14074994_14075786	-0.791084321503024	-0.144139234101466	1.88165128538394	0.179849588519197	0.981111556984954	WT_PeakRegion_39_chr1_14074994_14075786	-0.44620339549729	0.241357058900409	0.322429840885035
WT_PeakRegion_3897_chr10_10743176_10745230	0.606252449378729	1.19882403612853	1.87690184078489	0.180384341373509	0.981111556984954	WT_PeakRegion_3897_chr10_10743176_10745230	-0.792307300231691	0.00511935381962817	0.0203445700684509
Q111_PeakRegion_150_chr2_129090310_129091000	-0.815855706428947	-0.603693930881201	1.87599918332669	0.180486190492941	0.981111556984954	Q111_PeakRegion_150_chr2_129090310_129091000	0.599456351131489	0.0949225126809724	0.156310766947146
Shared_PeakRegion_224_chr3_90899081_90904004	-0.59404687672563	1.69595602064295	1.86881828505937	0.181298902382491	0.981111556984954	Shared_PeakRegion_224_chr3_90899081_90904004	-0.951826059720171	1.29231045328437e-06	0.000284496761663666
Shared_PeakRegion_490_chr5_16749836_16752962	-0.67654427449724	1.21154121765267	1.86419274581322	0.181824742766162	0.981111556984954	Shared_PeakRegion_490_chr5_16749836_16752962	-0.754266456572483	0.00268018964413447	0.0136752724682239
WT_PeakRegion_4037_chr10_78871962_78872764	-0.985595580173789	-1.52323547250901	1.86168791432037	0.182110264473776	0.981111556984954	WT_PeakRegion_4037_chr10_78871962_78872764	-0.869338091989543	0.00903216255041959	0.0297422442101227
Shared_PeakRegion_1157_chr14_14472876_14473964	-0.823624103803735	-0.275570318308918	1.85915581282507	0.18239944445266	0.981111556984954	Shared_PeakRegion_1157_chr14_14472876_14473964	-0.201862728785833	0.545007366900076	0.619744530562299
WT_PeakRegion_2319_chr5_142719491_142720143	-0.864522545870663	-0.435984137004478	1.85036487118199	0.183407728761566	0.981111556984954	WT_PeakRegion_2319_chr5_142719491_142720143	-0.507287536830729	0.203885669892566	0.281591932264377
WT_PeakRegion_4228_chr11_40784693_40785609	-0.758537033544362	-0.756134206949357	1.85030334894553	0.183414808774869	0.981111556984954	WT_PeakRegion_4228_chr11_40784693_40785609	-1.45918895764862	5.91024646595252e-05	0.00184228833055222
WT_PeakRegion_1204_chr4_3183573_3184836	0.801226767181841	-0.999587519905267	1.84854597650362	0.183617187573215	0.981111556984954	WT_PeakRegion_1204_chr4_3183573_3184836	-0.317428584496816	0.205812442107796	0.28369690375774
WT_PeakRegion_3028_chr7_50453135_50453901	-0.766890135839187	-1.10007286513199	1.8465049447792	0.183852571053224	0.981111556984954	WT_PeakRegion_3028_chr7_50453135_50453901	-1.08684669056905	0.00112502147314263	0.00831917558201412
WT_PeakRegion_3976_chr10_50754142_50755033	-0.755669125146362	-0.619049407469968	1.84630735864753	0.183875377157185	0.981111556984954	WT_PeakRegion_3976_chr10_50754142_50755033	-0.804910840195632	0.0613812991390193	0.112999335888853
WT_PeakRegion_4369_chr12_8805675_8806356	-0.899623521623272	-1.40115794801637	1.8426918818323	0.184293292407793	0.981111556984954	WT_PeakRegion_4369_chr12_8805675_8806356	-0.502773194356903	0.153565935330029	0.225191678966475
Q111_PeakRegion_1608_chr18_9733058_9734474	0.871691577240768	-0.699668256657488	1.84248497158169	0.184317243983364	0.981111556984954	Q111_PeakRegion_1608_chr18_9733058_9734474	0.873350091174267	0.0190107908243013	0.0492974298504029
Shared_PeakRegion_1193_chr14_54924906_54927549	-0.701707517841375	0.0780371038962513	1.84223347291431	0.184346362100874	0.981111556984954	Shared_PeakRegion_1193_chr14_54924906_54927549	0.108504136325312	0.631760888836959	0.69634059792846
Shared_PeakRegion_156_chr2_143698984_143700708	-0.693841015237937	0.0550987635395456	1.8398088899695	0.18462736170141	0.981111556984954	Shared_PeakRegion_156_chr2_143698984_143700708	-0.496220208039337	0.0633432043872038	0.115384871704806
Shared_PeakRegion_651_chr6_58553063_58553765	-0.792626497719567	-0.631868542216938	1.83942245073962	0.184672196284177	0.981111556984954	Shared_PeakRegion_651_chr6_58553063_58553765	0.342837879964548	0.192526787016221	0.268642619622396
WT_PeakRegion_5597_chr16_27077979_27079325	-0.765424837749398	-0.0442182031808985	1.83913237134404	0.184705859867127	0.981111556984954	WT_PeakRegion_5597_chr16_27077979_27079325	-0.843482158137902	0.00801199608745796	0.0273900882096953
Shared_PeakRegion_945_chr9_116510769_116511791	-0.833535558855571	-0.604299402419839	1.83863591121708	0.184763491047254	0.981111556984954	Shared_PeakRegion_945_chr9_116510769_116511791	0.177752081767195	0.606654461604142	0.673090896238028
WT_PeakRegion_3400_chr8_57990709_57991685	-0.796698548912411	-0.47505047360119	1.83708365279823	0.184943823971568	0.981111556984954	WT_PeakRegion_3400_chr8_57990709_57991685	-1.09412384025423	2.25108858206753e-06	0.000365957739180116
Shared_PeakRegion_267_chr4_3151516_3152861	-0.694096615814276	0.0716705143278063	1.83694018328409	0.184960502213853	0.981111556984954	Shared_PeakRegion_267_chr4_3151516_3152861	-0.454006812897837	0.0196348558802029	0.0503916726421636
Shared_PeakRegion_917_chr9_56108133_56108556	-0.755645296387377	-0.611038532152403	1.83651974300085	0.185009388606503	0.981111556984954	Shared_PeakRegion_917_chr9_56108133_56108556	-0.952620884122545	0.000254403797446391	0.00390629906042805
WT_PeakRegion_3648_chr9_23352321_23352973	-0.815869342037523	-0.664534321588404	1.83386089505775	0.185318906173041	0.981111556984954	WT_PeakRegion_3648_chr9_23352321_23352973	-0.250993787360523	0.569409208490377	0.640850687625712
Q111_PeakRegion_633_chr5_95406125_95407033	-0.844316928087775	-1.27096085506002	1.83271956042375	0.185451961395525	0.981111556984954	Q111_PeakRegion_633_chr5_95406125_95407033	0.0511326173097273	0.861885280743354	0.892109502990079
Shared_PeakRegion_40_chr1_85144106_85145033	-0.743447515963671	0.58760832585974	1.82932658163857	0.185848192820999	0.981111556984954	Shared_PeakRegion_40_chr1_85144106_85145033	-0.341889286945085	0.13287006711124	0.201209228885709
Shared_PeakRegion_874_chr8_72047588_72048144	-0.762611428841941	-1.00519428278976	1.82892731939602	0.185894885879032	0.981111556984954	Shared_PeakRegion_874_chr8_72047588_72048144	0.0282010461390558	0.916515368926986	0.934918226030645
Shared_PeakRegion_1081_chr12_102380552_102381922	-0.741561203599935	0.147227666703342	1.82847520888404	0.185947776584343	0.981111556984954	Shared_PeakRegion_1081_chr12_102380552_102381922	-0.948522903177457	0.00334893943088314	0.0156057572748442
WT_PeakRegion_555_chr2_40056260_40056824	-0.819222680452175	-0.972050644880777	1.8275673668752	0.186054036575693	0.981111556984954	WT_PeakRegion_555_chr2_40056260_40056824	-0.685946506135367	0.0883055318635901	0.148185573321035
Shared_PeakRegion_778_chr7_46592141_46593462	-0.796889226861919	-1.25196238321542	1.82742385959691	0.186070840363223	0.981111556984954	Shared_PeakRegion_778_chr7_46592141_46593462	0.773171292755944	0.00696936333883451	0.0250010664012941
WT_PeakRegion_6265_chr19_10999915_11000355	-0.846668260108103	-1.3494103385358	1.82673496107133	0.18615153155064	0.981111556984954	WT_PeakRegion_6265_chr19_10999915_11000355	-1.46754995577716	0.000452251121722536	0.00505173108165121
Shared_PeakRegion_1368_chr17_59215546_59216961	0.69154136662059	0.331705039736796	1.82379035498357	0.186496912919732	0.981111556984954	Shared_PeakRegion_1368_chr17_59215546_59216961	0.168795778184351	0.545080562478389	0.619744530562299
Shared_PeakRegion_310_chr4_88022269_88023140	-0.742530796622898	-0.0166124560683238	1.82162483447583	0.186751407901077	0.981111556984954	Shared_PeakRegion_310_chr4_88022269_88023140	-1.12998646257657	0.000229581236150283	0.00370945706788998
WT_PeakRegion_6287_chr19_21957427_21957980	1.10351912972409	-1.71307981845602	1.82155248555355	0.186759917698884	0.981111556984954	WT_PeakRegion_6287_chr19_21957427_21957980	-0.618137324582828	0.0930242542884262	0.153928483411494
WT_PeakRegion_4038_chr10_78905370_78906020	-0.836842459946151	-0.975602978841007	1.82074531611846	0.186854890108535	0.981111556984954	WT_PeakRegion_4038_chr10_78905370_78906020	-1.01766428909606	0.0161924674957526	0.0439408844446886
WT_PeakRegion_2602_chr6_106973872_106974872	-0.788167969957434	-0.528347893206921	1.82042284836448	0.186892848344011	0.981111556984954	WT_PeakRegion_2602_chr6_106973872_106974872	-1.59102062741929	2.5419648810437e-05	0.00124577279781788
Shared_PeakRegion_631_chr6_5654857_5656188	-0.835983188293251	-0.731970504525903	1.81995496479824	0.186947940320215	0.981111556984954	Shared_PeakRegion_631_chr6_5654857_5656188	-1.10466879349082	5.11061897603299e-05	0.00173733713482169
Shared_PeakRegion_898_chr9_7491774_7493256	0.75245182336545	-1.03475734246749	1.81193983935637	0.18789475883474	0.981111556984954	Shared_PeakRegion_898_chr9_7491774_7493256	-0.394655184174731	0.0684701044793537	0.122320134240631
Q111_PeakRegion_1133_chr11_27288670_27289301	-0.78808603563758	-0.870515192477823	1.81096212278778	0.188010652416723	0.981111556984954	Q111_PeakRegion_1133_chr11_27288670_27289301	-0.532181078630771	0.178001122683037	0.252508774787442
WT_PeakRegion_2411_chr6_20137989_20139032	-0.784681794608459	-0.648413367509038	1.80746746725458	0.188425599696766	0.981111556984954	WT_PeakRegion_2411_chr6_20137989_20139032	-1.16075496915873	0.000890741779377478	0.00735349092397017
WT_PeakRegion_6357_chr19_52029382_52030180	-0.76373657829259	-0.979618190195652	1.80507181530248	0.18871069493446	0.981111556984954	WT_PeakRegion_6357_chr19_52029382_52030180	-1.23844327603481	0.00263981648187268	0.0136205765448968
Q111_PeakRegion_413_chr4_145706147_145706839	-0.756955433645193	-0.93479393075729	1.80224177193359	0.189048158854565	0.981111556984954	Q111_PeakRegion_413_chr4_145706147_145706839	-0.241090544770566	0.350961366641493	0.435845429698044
Shared_PeakRegion_1330_chr17_13410518_13413787	-0.609249910360655	1.13765841134503	1.8011334015172	0.189180523983579	0.981111556984954	Shared_PeakRegion_1330_chr17_13410518_13413787	-0.55465461345576	0.000833114380462543	0.0070541022903427
WT_PeakRegion_5846_chr17_21687675_21688592	-0.745045127679321	-0.427029024593471	1.80036664584225	0.189272158135806	0.981111556984954	WT_PeakRegion_5846_chr17_21687675_21688592	-1.20277916508343	0.00212044771386077	0.0119566547451263
Shared_PeakRegion_1552_chrX_120357741_120362102	-0.738073912616414	-0.722795000985686	1.79907510285001	0.189426630746932	0.981111556984954	Shared_PeakRegion_1552_chrX_120357741_120362102	-0.57375661194531	0.000549988811731812	0.0056977762485981
WT_PeakRegion_4580_chr12_87208664_87209677	0.751660974123663	-0.300579391149689	1.79842996077432	0.189503849015394	0.981111556984954	WT_PeakRegion_4580_chr12_87208664_87209677	-0.710950751926137	0.045695016720323	0.0911525270494361
Q111_PeakRegion_1015_chr9_21995391_21996758	-0.721908164615365	-0.0949966732861064	1.79719423577209	0.189651861862255	0.981111556984954	Q111_PeakRegion_1015_chr9_21995391_21996758	-0.0198528329500745	0.95249984407085	0.963440782262532
WT_PeakRegion_3126_chr7_92130003_92130630	-0.806163815667226	-1.12003763081002	1.79299072854007	0.190156400870537	0.981111556984954	WT_PeakRegion_3126_chr7_92130003_92130630	-0.590069020939901	0.183881790497774	0.258973594587495
WT_PeakRegion_2988_chr7_46393332_46395151	-0.79539562256652	-0.569939141460238	1.79106566411014	0.190388006199121	0.981111556984954	WT_PeakRegion_2988_chr7_46393332_46395151	-0.689669754535897	0.00712808599815963	0.0253525697551507
WT_PeakRegion_2313_chr5_141371908_141372668	-0.786825186107594	-0.984689274240175	1.79050539195687	0.190455477070687	0.981111556984954	WT_PeakRegion_2313_chr5_141371908_141372668	-1.51964696329625	0.000332583167759642	0.00438796218010004
Shared_PeakRegion_1324_chr17_12209072_12212053	-0.697726913482944	0.82340983301839	1.78898729777256	0.190638439688558	0.981111556984954	Shared_PeakRegion_1324_chr17_12209072_12212053	-1.2596407506604	3.44520323042797e-07	0.000114729771864273
WT_PeakRegion_2791_chr7_15926731_15928050	-0.867925245254018	-1.36586154164249	1.78269120428012	0.191399533527152	0.981111556984954	WT_PeakRegion_2791_chr7_15926731_15928050	-0.383595455793145	0.172062531389442	0.246166364634747
WT_PeakRegion_4826_chr13_50214769_50215665	-0.764740733360256	-0.360106731392676	1.78087574225517	0.191619677785664	0.981111556984954	WT_PeakRegion_4826_chr13_50214769_50215665	-2.36843433950469	1.09155295598907e-06	0.000262146365589466
WT_PeakRegion_939_chr3_33148463_33149176	-0.78119542695042	-0.742329030369544	1.78073938511277	0.191636224963848	0.981111556984954	WT_PeakRegion_939_chr3_33148463_33149176	-1.05208459272847	0.014683779723386	0.0412778665435009
WT_PeakRegion_3987_chr10_57162419_57163062	-0.821327105267523	-0.723584245630758	1.77680005406295	0.192115019857623	0.981111556984954	WT_PeakRegion_3987_chr10_57162419_57163062	-0.336381973771811	0.210320352438449	0.288780556681015
WT_PeakRegion_6508_chrX_74511012_74512015	-0.814207219949945	-0.45321692708171	1.77655878732745	0.192144391137789	0.981111556984954	WT_PeakRegion_6508_chrX_74511012_74512015	-0.867180433035237	0.0109731977394818	0.0337386800597573
WT_PeakRegion_6250_chr19_7890540_7891404	-0.810763280292966	-1.2665001501868	1.77309097065495	0.192567158854407	0.981111556984954	WT_PeakRegion_6250_chr19_7890540_7891404	-0.845573969027935	0.0141359836393998	0.0401826334926476
WT_PeakRegion_3077_chr7_66082838_66083350	-0.738061342883408	-0.885971999225382	1.77169685532281	0.19273743643461	0.981111556984954	WT_PeakRegion_3077_chr7_66082838_66083350	-1.07765721689552	0.0103175396890625	0.032315265908834
WT_PeakRegion_6096_chr18_20786273_20787343	-0.779494062181617	-0.367786362847133	1.77020325370507	0.192920068388018	0.981111556984954	WT_PeakRegion_6096_chr18_20786273_20787343	-0.788934229098665	0.0420619586910481	0.0859042747368198
WT_PeakRegion_5763_chr17_13240700_13241076	-0.960642297244307	-1.44305729658294	1.76957936431006	0.192996417501594	0.981111556984954	WT_PeakRegion_5763_chr17_13240700_13241076	-1.08667373033192	0.00925683935395205	0.0300978049723385
WT_PeakRegion_6659_chrX_155448625_155449798	-0.780969564583426	-0.527638123286601	1.76853823080656	0.193123909105272	0.981111556984954	WT_PeakRegion_6659_chrX_155448625_155449798	-1.68912338479893	5.15385054947177e-06	0.000618872031321229
WT_PeakRegion_4043_chr10_81173767_81174241	0.821387774922941	-1.30097567583015	1.76838100306151	0.193143171265619	0.981111556984954	WT_PeakRegion_4043_chr10_81173767_81174241	-1.43513484695556	0.00094668328007193	0.00756130175398344
