Feature.ID	logFC	logCPM	F	PValue	FDR	Nearest.Gene	Gene.Distance
H3K4me3_Striata_PeakRegion_12663_chr13_4607200_4609999	-0.202029202140615	4.30410383486975	2.13408752338514	0.179638799490692	0.746401076087383	ENSMUSG00000045410.18_Akr1e1,ENSMUSG00000094772.2_Rpl29-ps2	0,0
H3K4me3_Striata_PeakRegion_12664_chr13_4942200_4943599	0.115275029878243	2.06585819977754	0.578054218950527	0.467425875809853	0.875064720992863	ENSMUSG00000113866.1_Gm47450	0
H3K4me3_Striata_PeakRegion_12665_chr13_5859800_5867599	0.00650092768091378	6.62443445954787	0.00743090892547356	0.933280610149239	0.986980041954009	ENSMUSG00000000078.7_Klf6	0
H3K4me3_Striata_PeakRegion_12666_chr13_6546200_6550599	-0.0240003570390516	5.31698822486394	0.0382728224042359	0.849444544730688	0.970127982535897	ENSMUSG00000021193.10_Pitrm1	0
H3K4me3_Striata_PeakRegion_12667_chr13_6645000_6650199	0.0388924901826088	6.62975655431257	0.163718362548563	0.695643338777953	0.936767546326637	ENSMUSG00000021196.14_Pfkp	0
H3K4me3_Striata_PeakRegion_12668_chr13_8202200_8208799	0.0308260677847032	4.92960564043428	0.0467935258395006	0.833788157991691	0.965636953634901	ENSMUSG00000052551.16_Adarb2	0
H3K4me3_Striata_PeakRegion_12669_chr13_8866600_8873199	0.0379191252661675	6.56540237562316	0.116306634934433	0.741266337810765	0.945756503009577	ENSMUSG00000021147.17_Wdr37,ENSMUSG00000113589.1_Gm48374	0,0
H3K4me3_Striata_PeakRegion_1266_chr2_29963000_29970999	0.0233155436721073	5.57139906320042	0.0404433728857663	0.845296179430223	0.968413874132798	ENSMUSG00000057738.13_Sptan1	0
H3K4me3_Striata_PeakRegion_12670_chr13_8884800_8888399	-0.0630418918510308	5.76998212998919	0.462159162889673	0.514513736068001	0.885814387877536	ENSMUSG00000113245.1_Gm48574,ENSMUSG00000058258.14_Idi1	0,0
H3K4me3_Striata_PeakRegion_12671_chr13_8993800_8997599	0.0516136901679626	6.29500565818718	0.239972543872618	0.636490211970746	0.919458939357617	ENSMUSG00000021149.8_Gtpbp4	0
H3K4me3_Striata_PeakRegion_12672_chr13_9092200_9097399	0.226938952275441	5.40586245360548	1.33004886104676	0.279870121276455	0.800744481852015	ENSMUSG00000033499.14_Larp4b	0
H3K4me3_Striata_PeakRegion_12673_chr13_9275000_9280399	0.124590832797429	5.43254079592814	0.68686338003185	0.429654840832078	0.860311816440296	ENSMUSG00000048264.16_Dip2c	0
H3K4me3_Striata_PeakRegion_12674_chr13_9494600_9495399	0.0826266607298991	0.220558976180962	0.091970718231684	0.768901051122362	0.950936732414237	ENSMUSG00000048264.16_Dip2c	0
H3K4me3_Striata_PeakRegion_12675_chr13_9761200_9767599	0.0643378946432978	6.22366291087854	0.297092963134121	0.599571263604886	0.909318591994455	ENSMUSG00000021156.17_Zmynd11	0
H3K4me3_Striata_PeakRegion_12676_chr13_10357400_10362799	0.103767611658506	5.31308849313215	1.44146770716287	0.261955896301506	0.793162411515418	ENSMUSG00000046159.16_Chrm3,ENSMUSG00000097009.2_Gm26861	0,0
H3K4me3_Striata_PeakRegion_12677_chr13_12103200_12107999	0.0350004944972303	5.85880985068588	0.0184648803946926	0.895042073683412	0.97953190757837	ENSMUSG00000021313.16_Ryr2	0
H3K4me3_Striata_PeakRegion_12678_chr13_12255400_12258999	0.215610674879149	5.57748297650489	5.94238656325457	0.0387172418045536	0.66991613351354	ENSMUSG00000021311.9_Mtr	0
H3K4me3_Striata_PeakRegion_12679_chr13_12332800_12342599	-0.0680320259290387	6.0531956857704	0.263637212461344	0.620573645661898	0.913513502550373	ENSMUSG00000052374.16_Actn2	0
H3K4me3_Striata_PeakRegion_1267_chr2_30045200_30050399	0.0697710082331262	5.17046164853787	0.272112690209867	0.615096313745766	0.913013678435518	ENSMUSG00000039715.8_Wdr34	0
H3K4me3_Striata_PeakRegion_12680_chr13_12459600_12463399	-0.0557735048341246	5.7777624226599	0.433498825227878	0.527523696224665	0.889752232102409	ENSMUSG00000057554.13_Lgals8	0
H3K4me3_Striata_PeakRegion_12681_chr13_12518600_12521599	0.0418444085874904	3.52521992897136	0.0859005498761016	0.77641005766746	0.952591452761061	ENSMUSG00000095105.2_Edaradd	0
H3K4me3_Striata_PeakRegion_12682_chr13_12564400_12568599	0.135733726932352	5.72746094161706	0.810131372833835	0.392610401599576	0.84692459448684	ENSMUSG00000057069.7_Ero1lb	0
H3K4me3_Striata_PeakRegion_12683_chr13_12648800_12651199	0.00577313868779992	6.13080460866265	0.00399142122958067	0.95107030974244	0.990575599243525	ENSMUSG00000097715.2_Gpr137b-ps	0
H3K4me3_Striata_PeakRegion_12684_chr13_13392200_13394399	0.0242614991349	6.15480904087646	0.0631120601120313	0.807548054573807	0.960860911693823	ENSMUSG00000021306.11_Gpr137b	0
H3K4me3_Striata_PeakRegion_12685_chr13_13589000_13593199	0.121696303007888	6.00477126256932	0.439388783699471	0.524799433817012	0.888766275726273	ENSMUSG00000019726.12_Lyst	0
H3K4me3_Striata_PeakRegion_12686_chr13_13782400_13787999	0.262573823765106	5.11514956370091	4.22172335187927	0.0715572080264592	0.679891363987196	ENSMUSG00000021303.14_Gng4	0
H3K4me3_Striata_PeakRegion_12687_chr13_13889600_13890199	-0.336956062053684	0.329091434945472	1.36846433098001	0.273502527625305	0.797394538572771	ENSMUSG00000113811.1_Gm47882	0
H3K4me3_Striata_PeakRegion_12688_chr13_14036400_14041999	-0.0343443588216151	5.77060609984033	0.106618062020817	0.751840874717763	0.9469460823125	ENSMUSG00000039233.12_Tbce,ENSMUSG00000113819.1_Gm48017	0,0
H3K4me3_Striata_PeakRegion_12689_chr13_14060800_14066799	0.174824432754144	6.59448746475563	1.4911632101784	0.254485364650199	0.788606296244186	ENSMUSG00000021302.10_Ggps1,ENSMUSG00000039219.18_Arid4b	0,0
H3K4me3_Striata_PeakRegion_1268_chr2_30060200_30069599	0.21098405407453	6.40394181427228	4.71432872023066	0.0593999551105255	0.678120184843402	ENSMUSG00000054766.13_Set	0
H3K4me3_Striata_PeakRegion_12690_chr13_14519200_14524799	0.113863341823602	6.38461042367076	1.41384410163493	0.266242456054937	0.794671947649271	ENSMUSG00000021301.9_Hecw1,ENSMUSG00000113654.1_Gm30893	0,0
H3K4me3_Striata_PeakRegion_12691_chr13_14611200_14615999	-0.0223192185199075	6.18917118764471	0.0723737323424448	0.794259795246114	0.957153451041262	ENSMUSG00000015672.4_Mrpl32,ENSMUSG00000015671.11_Psma2	0,0
H3K4me3_Striata_PeakRegion_12692_chr13_14629000_14632599	-0.121880159501695	5.21952423015544	1.06393191879602	0.330480190232668	0.823194107567129	ENSMUSG00000015671.11_Psma2,ENSMUSG00000039182.6_AW209491	0,0
H3K4me3_Striata_PeakRegion_12693_chr13_15460800_15467799	0.0611904420180959	5.66302282642642	0.148322191688998	0.70950415709523	0.941877045866057	ENSMUSG00000097806.3_Gm6556,ENSMUSG00000097684.1_Gm26645,ENSMUSG00000021318.15_Gli3	0,0,0
H3K4me3_Striata_PeakRegion_12694_chr13_15758200_15760399	-0.00974690226753281	3.2866136561822	0.00608315074276905	0.939618467165159	0.988878658774079	ENSMUSG00000113309.1_Gm48408	8591
H3K4me3_Striata_PeakRegion_12695_chr13_16010200_16024799	0.0172070343725182	6.68934804294564	0.0312922612344457	0.863689428720954	0.973829026399522	ENSMUSG00000113701.1_B230303A05Rik,ENSMUSG00000041324.14_Inhba	0,0
H3K4me3_Striata_PeakRegion_12696_chr13_17693600_17697199	0.16410939265474	5.93034457133447	2.59892168742026	0.1429975652493	0.729475771185933	ENSMUSG00000055137.7_Sugct,ENSMUSG00000012429.9_Mplkip	0,0
H3K4me3_Striata_PeakRegion_12697_chr13_17800600_17806399	0.0400064403005901	6.08858544126416	0.0188215011928824	0.894040372806871	0.978960885466311	ENSMUSG00000041297.8_Cdk13	0
H3K4me3_Striata_PeakRegion_12698_chr13_17838200_17839399	-0.488111536758045	1.19339258362762	3.29345367190987	0.104530846479291	0.704774588319139	ENSMUSG00000081285.2_Gm18859	16431
H3K4me3_Striata_PeakRegion_12699_chr13_17940400_17946399	-0.00923633427899733	5.54871083131749	0.0122132694545785	0.914540283839106	0.983496775333293	ENSMUSG00000008859.8_Rala,ENSMUSG00000113528.1_Gm32699	0,0
H3K4me3_Striata_PeakRegion_1269_chr2_30076600_30080599	0.102253573659406	2.61325219012964	0.567937302486822	0.471226102155648	0.876486435431265	ENSMUSG00000026785.14_Pkn3	0
H3K4me3_Striata_PeakRegion_126_chr1_37537800_37543599	0.0917004882134401	5.47005043507149	1.14009419188644	0.314713698704511	0.816951696491374	ENSMUSG00000026110.15_Mgat4a	0
H3K4me3_Striata_PeakRegion_12700_chr13_17991000_17995199	0.0032499348876588	5.71835520875788	0.00134885884478984	0.971541936091383	0.995756002426235	ENSMUSG00000113030.1_Gm48778,ENSMUSG00000075054.5_Yae1d1	0,0
H3K4me3_Striata_PeakRegion_12701_chr13_18494000_18498399	0.229062764651588	2.73374298873216	1.20142620019286	0.302807712976624	0.813189686570805	ENSMUSG00000009734.18_Pou6f2	-96315
H3K4me3_Striata_PeakRegion_12702_chr13_18715400_18719199	-0.273277691776842	4.76341937875499	5.64352860725059	0.0427840449192104	0.66991613351354	ENSMUSG00000041236.8_Vps41	0
H3K4me3_Striata_PeakRegion_12703_chr13_18946400_18952399	0.00162520223633665	6.46978238871006	0.000113705049621857	0.991735591654141	0.99921088242227	ENSMUSG00000021314.12_Amph	0
H3K4me3_Striata_PeakRegion_12704_chr13_19392800_19397599	-0.142442460029434	5.40046885311864	2.58612214313569	0.143867292622764	0.730827852888405	ENSMUSG00000003062.13_Stard3nl,ENSMUSG00000105848.1_Gm42683	0,0
H3K4me3_Striata_PeakRegion_12705_chr13_19437800_19438999	-0.330312749232819	1.73395833009862	2.55814622555533	0.145792569749398	0.730848247727988	ENSMUSG00000114189.1_9330199G10Rik	23848
H3K4me3_Striata_PeakRegion_12706_chr13_19615800_19621799	0.0328726512356636	6.04495648390864	0.0649640845026175	0.804811059949424	0.960267345847505	ENSMUSG00000002808.7_Epdr1	0
H3K4me3_Striata_PeakRegion_12707_chr13_19621800_19624999	0.0822372163245833	3.84913671346459	0.513868691698653	0.492494123885737	0.8815392481195	ENSMUSG00000021319.7_Sfrp4	0
H3K4me3_Striata_PeakRegion_12708_chr13_19700800_19701999	-0.388787869611848	0.53624504264161	1.75224005086667	0.21973204283909	0.76781163883481	ENSMUSG00000041138.16_Nme8	-3007
H3K4me3_Striata_PeakRegion_12709_chr13_20088200_20094799	0.0949618220516299	6.17447487315748	0.0876405277069154	0.77422865944234	0.951576490906188	ENSMUSG00000041112.17_Elmo1	0
H3K4me3_Striata_PeakRegion_1270_chr2_30089800_30099199	0.105479317880553	5.91914987682073	1.30123497412122	0.284785902114954	0.802853983631949	ENSMUSG00000026785.14_Pkn3,ENSMUSG00000015335.16_Zdhhc12,ENSMUSG00000039686.14_Zer1	0,0,0
H3K4me3_Striata_PeakRegion_12710_chr13_20471600_20477799	-0.125359627791169	6.43386020605616	0.853979437757314	0.3806508110276	0.842762871511944	ENSMUSG00000041112.17_Elmo1,ENSMUSG00000113313.1_Gm32036	0,0
H3K4me3_Striata_PeakRegion_12711_chr13_21158000_21162799	0.0492505424539338	5.53089891329398	0.099275399929391	0.76021838276219	0.949242572492336	ENSMUSG00000045474.7_Olfr1368	-12134
H3K4me3_Striata_PeakRegion_12712_chr13_21165000_21175199	0.0107658708246881	6.35804336116988	0.00525370367646699	0.943877168540932	0.989791625337108	ENSMUSG00000113104.1_Gm47806	1988
H3K4me3_Striata_PeakRegion_12713_chr13_21176400_21184399	0.097314133380965	6.30599346080104	0.150741681900573	0.707272003610362	0.941711963680582	ENSMUSG00000113104.1_Gm47806,ENSMUSG00000021326.13_Trim27	0,0
H3K4me3_Striata_PeakRegion_12714_chr13_21197200_21201799	-0.0142249735239336	4.94688143670487	0.0120425910591721	0.91513683954756	0.983651305679335	ENSMUSG00000021326.13_Trim27	2477
H3K4me3_Striata_PeakRegion_12715_chr13_21215000_21216599	-0.0369423683673755	1.52821042434717	0.0327294983437053	0.860631248838075	0.972732492715923	ENSMUSG00000021326.13_Trim27	20277
H3K4me3_Striata_PeakRegion_12716_chr13_21219800_21223799	0.0113804185586342	4.66451600949665	0.00550414273690616	0.942557753397703	0.989675444743259	ENSMUSG00000021326.13_Trim27	25077
H3K4me3_Striata_PeakRegion_12717_chr13_21232400_21235999	-0.0727566736137064	4.24934513436333	0.195372494866365	0.669398000629448	0.929115647524104	ENSMUSG00000021326.13_Trim27	37677
H3K4me3_Striata_PeakRegion_12718_chr13_21251600_21255399	0.0661331678686197	4.0683819766292	0.318076936213599	0.587182591591708	0.907009290442918	ENSMUSG00000004344.12_Gpx5	31030
H3K4me3_Striata_PeakRegion_12719_chr13_21256600_21261599	-0.130918935423186	4.35307197676532	0.661838230174068	0.437875133843781	0.863024466491772	ENSMUSG00000004344.12_Gpx5	24830
H3K4me3_Striata_PeakRegion_1271_chr2_30118400_30126799	0.125283024307931	6.50035739568877	2.2389651842729	0.170370770391211	0.746158746314128	ENSMUSG00000039686.14_Zer1	0
H3K4me3_Striata_PeakRegion_12720_chr13_21273800_21279999	0.00120226109872556	5.43966703418779	5.07789445625839e-05	0.994477079252075	0.999510707120737	ENSMUSG00000004344.12_Gpx5	6430
H3K4me3_Striata_PeakRegion_12721_chr13_21320200_21324199	-0.0767684788380777	3.1398726379236	0.371311111419283	0.558057421476054	0.900036092735839	ENSMUSG00000004341.8_Gpx6	577
H3K4me3_Striata_PeakRegion_12722_chr13_21325800_21328599	-0.372464038817999	3.41931361947618	6.26567767730408	0.0348491331454847	0.66991613351354	ENSMUSG00000004341.8_Gpx6	6177
H3K4me3_Striata_PeakRegion_12723_chr13_21361400_21364999	-0.0262723455070686	4.63474046815661	0.0467804720792972	0.833810943709947	0.965636953634901	ENSMUSG00000036721.14_Zscan12	0
H3K4me3_Striata_PeakRegion_12724_chr13_21399200_21403799	-0.0227081428051716	5.16539379588817	0.0504364157332436	0.827555273170153	0.963903586940165	ENSMUSG00000021327.19_Zkscan3	0
H3K4me3_Striata_PeakRegion_12725_chr13_21407000_21409999	-0.076227332300204	4.09751590572506	0.194027472016394	0.670458904323408	0.929626104743609	ENSMUSG00000021327.19_Zkscan3	-4246
H3K4me3_Striata_PeakRegion_12726_chr13_21439600_21442199	-0.0553483297178496	4.28833456855877	0.184106780030857	0.678424922964726	0.93280155102491	ENSMUSG00000055313.14_Pgbd1,ENSMUSG00000085788.1_4930470G03Rik,ENSMUSG00000022228.14_Zscan26	0,0,0
H3K4me3_Striata_PeakRegion_12727_chr13_21450800_21454999	-0.163679350969331	5.19732097761649	1.84762930667651	0.208662369024377	0.760248157074422	ENSMUSG00000022228.14_Zscan26	0
H3K4me3_Striata_PeakRegion_12728_chr13_21467200_21469599	-0.0366520822257468	4.64415868400115	0.114343448216906	0.743367859557182	0.945764631647527	ENSMUSG00000059395.4_Nkapl	0
H3K4me3_Striata_PeakRegion_12729_chr13_21477600_21481199	-0.0314351247715841	5.13999725073351	0.0752991465230402	0.790255256098327	0.956303045014343	ENSMUSG00000114702.1_Gm40828,ENSMUSG00000054931.7_Zkscan4,ENSMUSG00000059459.3_Gm10065	0,0,0
H3K4me3_Striata_PeakRegion_1272_chr2_30131600_30137799	0.149215706061718	5.91540380828567	3.66968558676742	0.0892114311354929	0.693903245495451	ENSMUSG00000039678.12_Tbc1d13	0
H3K4me3_Striata_PeakRegion_12730_chr13_21505400_21507599	-0.283460073059668	3.61880960492408	4.50483289874025	0.0642223184386104	0.67952460202274	ENSMUSG00000082396.4_Zfp389	0
H3K4me3_Striata_PeakRegion_12731_chr13_21529200_21532199	0.0503277634794501	4.3001339195413	0.168911420453674	0.691142010545063	0.936137552709627	ENSMUSG00000063894.15_Zkscan8	0
H3K4me3_Striata_PeakRegion_12732_chr13_21709000_21712799	-0.209472712694236	4.60534149273158	1.37202964706164	0.272922038593868	0.797394538572771	ENSMUSG00000108674.2_Olfr1359	2168
H3K4me3_Striata_PeakRegion_12733_chr13_21714200_21723399	0.0449278669244419	6.71024824857549	0.141540328532194	0.71587593841852	0.943086156732185	ENSMUSG00000094338.1_Hist1h2bl,ENSMUSG00000071516.2_Hist1h2ai,ENSMUSG00000105014.1_Gm44367,ENSMUSG00000101355.1_Hist1h3h,ENSMUSG00000105238.1_Gm44357,ENSMUSG00000080076.4_Hist1h2aj,ENSMUSG00000114279.1_Hist1h2bm	0,0,0,0,0,0,0
H3K4me3_Striata_PeakRegion_12734_chr13_21732800_21737199	0.042833862998424	5.37526695593354	0.147770333977985	0.710016246526881	0.942066993962573	ENSMUSG00000067455.5_Hist1h4j	0
H3K4me3_Striata_PeakRegion_12735_chr13_21778000_21788999	0.0975558934456178	6.60849445810267	1.59477838684363	0.239839667033644	0.778172601590097	ENSMUSG00000058773.2_Hist1h1b,ENSMUSG00000101972.1_Hist1h3i,ENSMUSG00000069309.2_Hist1h2an,ENSMUSG00000106281.1_Gm44346,ENSMUSG00000069308.7_Hist1h2bp	0,0,0,0,0
H3K4me3_Striata_PeakRegion_12736_chr13_21854600_21856599	-0.033323119476652	3.05532316247466	0.0421853720481858	0.842050303963769	0.968127539489445	ENSMUSG00000069303.6_Hist1h2br	17071
H3K4me3_Striata_PeakRegion_12737_chr13_21881200_21883799	-0.211243746406745	2.6808506781376	1.05829465302378	0.331693412436736	0.824199333961969	ENSMUSG00000080770.1_Gm11278	-4972
H3K4me3_Striata_PeakRegion_12738_chr13_21896600_21898799	-0.000806572977738839	4.01956689884206	3.09192045177979e-05	0.995690342696978	0.999519902562282	ENSMUSG00000088148.1_Mir1983	0
H3K4me3_Striata_PeakRegion_12739_chr13_21940200_21942799	-0.0362091155285446	3.48695261236667	0.0259609641725373	0.87572047182908	0.975717650167936	ENSMUSG00000085393.1_Gm11280	0
H3K4me3_Striata_PeakRegion_1273_chr2_30170400_30179399	0.229591286416868	6.73831256342449	5.77312108793717	0.0409577356237206	0.66991613351354	ENSMUSG00000015337.5_Endog,ENSMUSG00000039660.16_Spout1	0,0
H3K4me3_Striata_PeakRegion_12740_chr13_21943800_21947799	-0.0188893431216955	5.74177809330689	0.0345437206186551	0.856868652239399	0.97177997974237	ENSMUSG00000085393.1_Gm11280,ENSMUSG00000006720.16_Zfp184	0,0
H3K4me3_Striata_PeakRegion_12741_chr13_21974000_21976799	-0.0457274206504128	4.51412539931165	0.0934173210846999	0.767152100978523	0.950820093823016	ENSMUSG00000016982.6_Pom121l2	-4395
H3K4me3_Striata_PeakRegion_12742_chr13_21980200_21983199	0.063248084961499	3.06272109509729	0.129439397794395	0.727698107632902	0.943100403908136	ENSMUSG00000016982.6_Pom121l2	0
H3K4me3_Striata_PeakRegion_12743_chr13_22004800_22007799	-0.271526529093994	2.52604591056826	2.61973893485769	0.141597709788881	0.727609706127853	ENSMUSG00000006179.9_Prss16	0
H3K4me3_Striata_PeakRegion_12744_chr13_22020000_22022599	-0.0953777870377316	1.99293946039961	0.252203916212681	0.628144706098591	0.916477717104837	ENSMUSG00000085827.8_Gm11290	0
H3K4me3_Striata_PeakRegion_12745_chr13_22025000_22030399	-0.0176354879404837	4.32160725291169	0.0165855046020054	0.900492085720107	0.980616797487441	ENSMUSG00000043145.7_Gm11292	0
H3K4me3_Striata_PeakRegion_12746_chr13_22033800_22038199	0.0487070512198032	5.10060571240824	0.086478612644156	0.775682681180051	0.952337537466934	ENSMUSG00000104608.1_Gm44390,ENSMUSG00000069302.5_Hist1h2ah,ENSMUSG00000062727.4_Hist1h2bk	0,0,0
H3K4me3_Striata_PeakRegion_12747_chr13_22038800_22044599	-0.020428825251331	6.18002594109777	0.0218838451503036	0.885809822807345	0.977700892787542	ENSMUSG00000060639.5_Hist1h4i,ENSMUSG00000069301.5_Hist1h2ag,ENSMUSG00000105433.1_Gm44486,ENSMUSG00000069300.3_Hist1h2bj	0,0,0,0
H3K4me3_Striata_PeakRegion_12748_chr13_22049000_22053199	-0.010982799836259	4.85540505568265	0.0120294894662842	0.91518280882029	0.983651305679335	ENSMUSG00000114817.1_Gm48356	0
H3K4me3_Striata_PeakRegion_12749_chr13_23269400_23271199	0.0768036838492926	2.72912343300826	0.294474884918762	0.601157252214498	0.90957673777308	ENSMUSG00000084096.1_Vmn1r-ps135	0
H3K4me3_Striata_PeakRegion_1274_chr2_30202200_30209199	0.0566432383627981	5.92749998113241	0.453896617030624	0.518201796743722	0.887558896413299	ENSMUSG00000039648.14_Kyat1	0
H3K4me3_Striata_PeakRegion_12750_chr13_23285200_23287199	-0.399999995433728	2.30613693764289	8.89368443386399	0.0161975168581642	0.66991613351354	ENSMUSG00000085488.1_4930557F10Rik	0
H3K4me3_Striata_PeakRegion_12751_chr13_23298600_23300199	-0.353025422014099	2.10709098111358	5.99733572446483	0.0380231383925683	0.66991613351354	ENSMUSG00000085488.1_4930557F10Rik	0
H3K4me3_Striata_PeakRegion_12752_chr13_23366400_23371399	0.111720583190474	5.82752839741108	1.96021450634172	0.196550269676595	0.751283052970357	ENSMUSG00000087097.1_4930586N03Rik,ENSMUSG00000046351.11_Zfp322a	0,0
H3K4me3_Striata_PeakRegion_12753_chr13_23395200_23396799	0.0514291566282342	1.98392646102991	0.0914242710287572	0.769565649731318	0.951287162532101	ENSMUSG00000087097.1_4930586N03Rik	9402
H3K4me3_Striata_PeakRegion_12754_chr13_23410800_23413999	0.10266199737258	4.27244305851121	0.394980403463524	0.54603470679839	0.895648345754066	ENSMUSG00000036376.3_Abt1	4362
H3K4me3_Striata_PeakRegion_12755_chr13_23420800_23426799	0.0506971125439743	6.16538487733665	0.312957885541176	0.590153342417411	0.907451973483719	ENSMUSG00000036376.3_Abt1	0
H3K4me3_Striata_PeakRegion_12756_chr13_23427400_23440399	0.0507074565748204	6.45884225126934	0.0950689070858301	0.765173492856533	0.950450023931168	ENSMUSG00000085024.1_C230035I16Rik	0
H3K4me3_Striata_PeakRegion_12757_chr13_23443600_23455199	-0.0151655123870756	6.61795425353381	0.0251147795646168	0.877743525008841	0.976169073610955	ENSMUSG00000113440.1_Gm46404	0
H3K4me3_Striata_PeakRegion_12758_chr13_23463000_23467199	0.0788249281808009	4.69985625009209	0.37245677688022	0.557463267098574	0.899785589443516	ENSMUSG00000000706.16_Btn1a1	0
H3K4me3_Striata_PeakRegion_12759_chr13_23487600_23489799	-0.0766987695720148	1.71375671187762	0.160612959030838	0.698375455730551	0.937915953350517	ENSMUSG00000053216.15_Btn2a2	0
H3K4me3_Striata_PeakRegion_1275_chr2_30234600_30243599	0.179593663063738	6.48893699336689	5.65658362073869	0.0425954897018083	0.66991613351354	ENSMUSG00000100747.4_1700084E18Rik,ENSMUSG00000007476.18_Lrrc8a,ENSMUSG00000099041.1_Gm28035	0,0,0
H3K4me3_Striata_PeakRegion_12760_chr13_23497800_23499599	0.0673205026474289	1.64985133557426	0.0688324061145614	0.799226238694287	0.957941807940498	ENSMUSG00000053216.15_Btn2a2	-8944
H3K4me3_Striata_PeakRegion_12761_chr13_23514600_23521199	-0.0760242843548555	4.37669663877137	0.0723128714783394	0.794344027011802	0.957153451041262	ENSMUSG00000104750.1_n-TStga1	0
H3K4me3_Striata_PeakRegion_12762_chr13_23524800_23527599	-0.11332434962703	2.8419002330121	0.259960875105393	0.622984759591554	0.91421913603717	ENSMUSG00000085016.1_Gm11335	0
H3K4me3_Striata_PeakRegion_12763_chr13_23550000_23557199	0.200884748183714	6.29792452196895	6.78583659641631	0.0295872388981505	0.66991613351354	ENSMUSG00000069274.3_Hist1h4f,ENSMUSG00000052565.7_Hist1h1d	0,0
H3K4me3_Striata_PeakRegion_12764_chr13_23569600_23578199	0.0165843246926617	6.77818675978319	0.0159368246705927	0.902445701967456	0.981308587275477	ENSMUSG00000069272.6_Hist1h2ae,ENSMUSG00000104771.1_Gm44394,ENSMUSG00000058385.8_Hist1h2bg,ENSMUSG00000069268.4_Hist1h2bf,ENSMUSG00000071478.6_Hist1h2ad,ENSMUSG00000105924.1_Gm44359,ENSMUSG00000099583.2_Hist1h3d	0,0,0,0,0,0,0
H3K4me3_Striata_PeakRegion_12765_chr13_23581000_23587199	0.0408217664812689	6.46819046187468	0.322979846538521	0.584367210030067	0.907009290442918	ENSMUSG00000061482.7_Hist1h4d,ENSMUSG00000047246.7_Hist1h2be	0,0
H3K4me3_Striata_PeakRegion_12766_chr13_23618600_23623999	0.117691279437261	6.36289832235513	1.51695666567146	0.250725326348755	0.785986046295894	ENSMUSG00000047246.7_Hist1h2be,ENSMUSG00000051627.3_Hist1h1e,ENSMUSG00000080741.3_Gm11398	0,0,0
H3K4me3_Striata_PeakRegion_12767_chr13_23682000_23687199	-0.0571884428291044	6.10375361370681	0.237271788030444	0.638368986786299	0.919949372055314	ENSMUSG00000069270.6_Hist1h2ac,ENSMUSG00000088030.1_Gm24991,ENSMUSG00000104997.1_Gm44350,ENSMUSG00000018102.5_Hist1h2bc	0,0,0,0
H3K4me3_Striata_PeakRegion_12768_chr13_23708400_23711599	-0.0551220723355573	3.23248507760506	0.132875483808795	0.724278913088254	0.943100403908136	ENSMUSG00000006611.15_Hfe	0
H3K4me3_Striata_PeakRegion_12769_chr13_23744400_23748999	0.0900678754043641	5.29244517908049	0.199423196408009	0.666229492977767	0.928161933381709	ENSMUSG00000069310.4_Hist1h3c,ENSMUSG00000080999.1_Gm11336,ENSMUSG00000106595.1_Gm44314,ENSMUSG00000075031.4_Hist1h2bb	0,0,0,0
H3K4me3_Striata_PeakRegion_1276_chr2_30265000_30270799	0.0455261016681451	2.78274583333383	0.0689857491022182	0.799008373196707	0.957877415804545	ENSMUSG00000099041.1_Gm28035,ENSMUSG00000079484.12_Phyhd1	0,0
H3K4me3_Striata_PeakRegion_12770_chr13_23750200_23753199	0.0157374932794005	4.76426197512443	0.00390788640124522	0.95158427999191	0.990575599243525	ENSMUSG00000061615.2_Hist1h2ab,ENSMUSG00000106203.1_Gm44484,ENSMUSG00000069267.2_Hist1h3b	0,0,0
H3K4me3_Striata_PeakRegion_12771_chr13_23756000_23765199	0.106730484984001	6.64524768892941	1.4151517591264	0.266037313057663	0.794671947649271	ENSMUSG00000075029.7_4930558J22Rik,ENSMUSG00000069266.5_Hist1h4b,ENSMUSG00000060093.6_Hist1h4a,ENSMUSG00000069265.2_Hist1h3a,ENSMUSG00000049539.3_Hist1h1a	0,0,0,0,0
H3K4me3_Striata_PeakRegion_12772_chr13_23990800_23991799	0.433036146783769	0.66373666955985	3.35218930480906	0.101927843772953	0.704774588319139	ENSMUSG00000021337.8_Scgn	0
H3K4me3_Striata_PeakRegion_12773_chr13_24275600_24282599	0.313216563035308	6.0103459658077	15.4759690971117	0.00376449907214955	0.66991613351354	ENSMUSG00000021338.17_Carmil1	0
H3K4me3_Striata_PeakRegion_12774_chr13_24500200_24502399	0.331282852113737	1.3976420883008	4.02914268399865	0.0771625703704948	0.684132208145246	ENSMUSG00000089413.1_Gm22013	-13437
H3K4me3_Striata_PeakRegion_12775_chr13_24520800_24522399	-0.334829828315097	1.05718211468681	2.37184765233523	0.159519256547457	0.736548158044103	ENSMUSG00000089413.1_Gm22013	-34037
H3K4me3_Striata_PeakRegion_12776_chr13_24603600_24605999	0.119548427499439	1.60024341902306	0.365552603962352	0.561063380516415	0.900747428629459	ENSMUSG00000036006.19_Ripor2,ENSMUSG00000085603.3_Gm11346	0,0
H3K4me3_Striata_PeakRegion_12777_chr13_24633800_24643599	0.0403489476347453	6.58249492283992	0.219368950523868	0.651175265237816	0.923865643473911	ENSMUSG00000036006.19_Ripor2,ENSMUSG00000097838.1_C530050E15Rik	0,0
